Pputida_geneID,Sensitive,Sensitive_azt2,Resistant,Resistant_azt2,Resistant_azt4
PP_0026,91.5882102907426,0.809508903132316,0.936368554063046,1.13033174271079,0.992023968355858
PP_0037,16.8784641708434,1.08954713509243,1.38282802958789,1.34180033442853,1.08101680822275
PP_0043,38.5901411957644,0.836626852543596,0.766696381793608,0.994691942127393,0.977510522440494
PP_0058,163.002705992338,0.9428056480957,0.959653677544322,0.895475546651268,0.943103457740984
PP_0059,255.811531624253,0.660731768108323,0.943470248469613,0.83424305426881,0.744607529488076
PP_0060,372.0740047173,0.9620975005063,0.874818612236657,0.805666463969401,0.930384111405617
PP_0061,109.291893879354,1.1949965753342,0.958213138954675,0.899783066350633,1.19623598456255
PP_0063,301.420512827609,0.879101228667237,0.910006734761844,0.841605719649183,0.876877836289716
PP_0065,215.592889920138,0.843589584603584,0.803777354378693,0.940991345258661,0.792730929716152
PP_0067,76.7883812439232,0.671982865203342,0.837311950475252,0.881935851801801,0.729460127224288
PP_0072,141.00966528076,0.979172854768036,1.19783719662725,0.991467356119114,0.887664114669561
PP_0073,748.761283462609,0.318999209746789,1.13598518478151,0.555181831993732,0.32763802316967
PP_0074,429.841408471951,0.3509471217336,1.07309950217838,0.480509568334652,0.290256417674915
PP_0075,31.1530697555194,0.855077934466828,0.782457730368857,0.736535998301508,1.09429620516167
PP_0076,13.8965969800978,1.05500754666707,1.03582390149129,0.816656707375439,1.25367844767888
PP_0077,47.4418986372055,1.05064050736418,0.956387975017104,0.938965420179563,1.02352675851606
PP_0082,70.4854224529213,0.953345847112966,0.968714361438211,0.989090985010427,0.92549812554974
PP_0083,110.800255305617,1.05527357923591,1.05269119586678,0.910429929018157,1.13845576047141
PP_0100,297.15866908146,0.700708660883187,0.783204693083524,0.686714369857167,0.616088013419306
PP_0103,44.1443373809675,1.11334800834445,0.910331869833726,1.38357123606859,0.96180412086209
PP_0104,45.2189724580985,1.00344646399258,0.99688976658685,1.19739815527706,1.06623220116411
PP_0105,5.11284248749991,1.54600014343884,1.26604573963338,1.61691129748636,1.07658957627309
PP_0106,37.5748511648657,1.29223134605501,1.26743448699821,2.03902824804353,1.53699904409023
PP_0110,51.2483989504984,1.02888662945494,1.39103477458619,1.2305843178603,1.33422889872228
PP_0112,633.867172823486,0.873378881082183,0.830625386659383,0.906708641160393,0.862988118701113
PP_0113,192.912742486926,0.844121095570434,0.863906845384557,0.751705931467984,0.692102971172146
PP_0114,147.036050766701,0.990112149149058,0.948904696150895,0.884428499927232,0.979334556083575
PP_0115,29.5602160897464,1.63865720410664,1.17884041890432,1.30525750108948,1.75458159859131
PP_0117,146.127824278896,0.609704634556484,0.868387046575239,0.871685599078262,0.618434841605046
PP_0118,168.495246293375,0.543810106330776,0.900950892765608,0.879766034989244,0.61199239560695
PP_0120,266.959943629345,0.655966016226664,0.920533225806011,0.766469404970554,0.649184666616391
PP_0121,551.424994023197,0.870297775872533,0.84091872864059,1.1610180176866,0.833675949619046
PP_0127,1111.39567618372,0.865531437967179,0.888647642460528,0.902448974935084,0.881121962622175
PP_0129,669.66369257841,0.850688745555731,0.931129191319448,0.86552696103964,0.833226952069291
PP_0137,456.839421625232,0.956132092029114,0.765278744624003,0.874549253761851,1.03184591122258
PP_0145,499.069089107687,0.850507381776379,0.923471951608751,0.910725719285119,0.839449129894538
PP_0147,53.6885172085839,0.861602210346718,0.948768100019338,0.969224983133384,0.969165307144382
PP_0154,662.76094323265,0.656537597540053,0.868965289062795,0.734616874836382,0.630703206841366
PP_0155,171.461486887857,1.11937115754748,0.819556720692202,0.990035159131127,1.22019871161672
PP_0156,138.274209768861,1.14351359395195,0.693731279780494,1.07885399122456,1.22551574084789
PP_0158,50.0970668420641,5.13510794155819,1.20996532153979,3.65595718024334,7.52469846081872
PP_0160,80.5033482643548,1.37519772982509,1.2959160754907,1.16489774470914,1.45239953155737
PP_0165,116.491977891735,1.20418722776959,1.05798576458638,1.00592575134926,1.14089476895002
PP_0169,5.85460021979678,1.46660478248021,1.17723739908818,1.36296135346567,2.11762768892396
PP_0184,366.535784733335,0.926345518578823,0.923047202403031,0.93885427412997,1.01060594195408
PP_0186,837.949470487408,0.756033073963793,0.9719479550451,0.934521878493819,0.747356209515513
PP_0187,278.392350556396,0.853205354605041,1.08995345655715,1.00716154038233,0.825069116618741
PP_0188,509.671323196312,0.987731725373538,1.04385300346111,0.988433156518081,0.931049754680301
PP_0189,639.818128923112,0.887774309870791,0.995208777937398,0.892365437520467,0.884611110166553
PP_0190,130.072640587007,1.06875564199872,1.20578362660675,0.977258374298599,1.05964576600879
PP_0207,23.8825032506314,0.915259885778586,0.760837025376532,0.794746886978865,1.15625867929821
PP_0208,7.87351755237427,0.508525458422816,0.418723403842309,0.319356493982241,0.602857492048247
PP_0209,4.27340928324369,1.48295117497485,1.24492141559295,0.970236619397467,1.73943667857614
PP_0213,465.973296908189,1.30096940905073,0.978361111074758,1.00266963731764,1.26913744420034
PP_0214,848.398654897127,1.20162193024631,0.987619706969293,1.17689396101118,1.19685269386693
PP_0217,723.270691860912,1.03901843938301,0.961042383741334,1.08171396456226,1.07221615007376
PP_0219,9.76891823103983,1.42024358833961,0.751100927726694,1.39513745381383,1.50614363472339
PP_0220,6.49085109207804,0.873846868913212,0.819624215504934,1.4664638721543,1.0891316361952
PP_0221,4.5547729699018,1.21976433588874,1.32876739384205,0.758342965286765,1.26473731831568
PP_0226,161.693563031007,0.94588622373021,0.922060431061385,0.923451693682638,0.9520933468973
PP_0227,113.336733418011,0.896684273705284,0.91334838660657,1.01739317342009,0.942048499704737
PP_0229,252.362434220097,0.771718580325027,0.930422770087107,0.86299747068594,0.854344672273729
PP_0230,27.8421565611032,1.35183309218904,0.956855159173106,1.07970689385095,1.15346425921487
PP_0231,9.89943975845354,0.969062608031822,1.21917197900954,0.88665308874506,0.887584065164353
PP_0232,9.02716049874294,1.28758693632005,1.11368702307901,0.953622572967731,1.17123149253246
PP_0233,24.1193581526152,1.97114046041989,1.14398444845759,0.936149300612109,2.44644568246102
PP_0234,1378.03846143604,0.966391308262854,0.737350756144349,0.795679681643134,0.932322000756588
PP_0236,24.2827257354833,1.9223918227674,0.842573211035262,0.844015795252646,2.41895987204298
PP_0237,16.3352309148034,2.06412397422616,1.0647691552593,1.74046287930603,2.42381930333575
PP_0238,15.0135625298486,1.62004068147429,0.890489414754691,1.68146026688913,1.84753491909152
PP_0239,10.3644916598104,1.68888402176333,1.16446806631135,1.74349607295363,1.72629037033217
PP_0240,23.206401449394,0.790012967046667,0.687270681728603,0.91309503511414,0.805821110847382
PP_0243,340.900269100156,0.888460292603855,0.861085209078259,0.81431821640143,0.794848577300367
PP_0260,214.980995906429,0.596476767141472,1.0185805862139,0.66433949005801,0.540703937308183
PP_0261,161.846752208035,0.549462682881698,1.11555033262562,0.6202912105669,0.579184997769152
PP_0266,181.648192292733,0.811200454105497,0.765226660586098,0.794721827700716,0.759013783846058
PP_0280,57.0549079282197,0.987219532883457,0.955775514456071,1.31636479517442,1.1160637946056
PP_0281,129.253980937828,0.915835983976213,0.888916092406233,1.32113227148953,1.07027637109749
PP_0282,717.389128839148,0.875150993290554,0.877760618274824,1.13059820309055,0.865136267216469
PP_0283,306.26562863024,1.01615732958251,1.01438035784502,1.12948527982003,1.17491267071478
PP_0284,104.166597481835,1.01873211534842,0.902106823301894,1.2329236419177,1.1462267559473
PP_0289,273.157359380482,0.973072327484226,1.0194755739901,0.964387394778997,1.05937202966568
PP_0290,146.887386919511,0.798028857052745,0.942066659837042,0.734712125384122,0.754381829485289
PP_0292,232.99920963452,0.801192855280862,0.795263303127074,0.65873362346393,0.726040046597926
PP_0293,197.500646575894,0.754573793298735,0.888617697914649,0.677902998041385,0.743801111729019
PP_0294,137.361838514768,1.16052836181149,1.11593854004097,1.22961018053706,1.10280954972194
PP_0295,95.8980567512702,0.94479751848508,0.897217951698164,1.10650264290104,0.957535294092071
PP_0296,184.563540858015,0.943816315267231,1.02416367111914,1.27098671355158,1.04355617424596
PP_0297,32.4153930942419,1.28786619047598,1.16385497978253,1.520566861943,1.10474616366418
PP_0301,5.25119540296991,0.642237259063041,0.93153179668704,0.930730545829459,0.631662115669598
PP_0302,6.97073925499299,1.10074633107052,1.05152390187405,0.684310162030265,1.1234915119329
PP_0303,5.67874339315431,0.970194177881456,0.784629156191617,1.16411453758883,1.31833507645288
PP_0304,13.8442568073672,0.9619831055561,0.956699032508078,1.34642891986334,1.18685221498154
PP_0310,83.3843664508026,0.895473772919203,0.804219168284589,0.878486534593909,0.842233669034437
PP_0311,32.2738666464337,0.851202880347968,0.772367886308701,0.884958906030303,0.948068427770591
PP_0315,41.0357800039717,1.13320555541855,1.19697854825167,1.34389947585075,1.01207388953829
PP_0316,40.397218293756,1.02065389783931,0.683581831059618,0.859515753370012,0.940412017562931
PP_0321,319.420058952978,0.989578506374208,0.932358103334558,0.898313440884571,0.943542704738149
PP_0322,27.5982967856176,0.969437776559114,1.03349589476447,1.35400809139486,1.27491151404289
PP_0323,28.2947192186857,1.0121880599368,0.925223387797321,1.19563873235274,0.82941453177289
PP_0324,1.55806951759811,2.25300615277902,2.22017084422394,2.66780631547938,4.04623514603275
PP_0325,47.999141640249,0.995368549462297,1.12492501811738,1.25806387221103,0.935390969995317
PP_0326,10.1886348331679,1.00363866442153,0.691085355275214,1.17269222386065,0.87353814437905
PP_0327,18.9653844522641,1.05560887159008,1.34342839917815,1.42270276696911,0.974805358895921
PP_0328,79.0738260016005,1.15208592071066,0.989401304928933,1.43354642865163,0.951009500108508
PP_0336,247.750040746677,1.03334775682601,1.19793154760835,1.0424707430202,1.01691842599946
PP_0338,1321.05447895358,0.92613869919925,1.03603276962219,0.81453170535305,0.803309659455508
PP_0339,4163.0479860967,0.87544051450726,0.926815125573331,0.726981972220783,0.754443361727539
PP_0341,191.599599478703,0.727479532702675,0.915165304035871,0.840711571558693,0.67628808910203
PP_0342,208.201847767796,0.738816769824515,0.95259277880541,0.786184579613625,0.682756954988275
PP_0343,215.730416321053,0.755058000728825,0.865893155897832,0.732929175036923,0.746441980061031
PP_0344,178.185441718788,0.719369845074702,0.817462178487685,0.558054240960793,0.596620532113828
PP_0345,171.804470278833,0.797604264500608,1.04470367019248,0.815629241810815,0.769557861233167
PP_0346,130.536865973809,0.779790332688466,0.870742224904373,0.691016380980022,0.682150478467292
PP_0350,78.3187525109748,1.08255593030498,0.847443294416731,0.994008328907331,0.928317117123633
PP_0356,739.831050407117,1.06967995414618,1.1063255937473,1.27780779841408,1.11344855946754
PP_0362,403.088438185924,0.473881523805102,1.03859980243291,0.439592171979831,0.485581524107492
PP_0363,203.721761376778,0.499849681977315,0.977676603793277,0.45914642435499,0.471964619919369
PP_0364,107.243998012335,0.60570875316063,1.31602792590204,0.635222598416054,0.565847828754795
PP_0365,87.488719741421,0.457158484597162,1.02251945971044,0.481714984578504,0.438481287492534
PP_0366,133.009003772794,0.405665764831178,1.18765015113385,0.43694615088846,0.456111066370776
PP_0376,47.8787985186754,0.929163442384674,1.24215061086424,1.23825595799402,0.974566380615974
PP_0378,25.2128295381971,0.963018432112719,0.809927119927682,1.228450650701,0.982957955269838
PP_0381,112.878517684426,0.69778365872668,1.07403821420273,0.787760120961223,0.788367196550334
PP_0391,215.139705633579,0.975378651195352,1.12656987744098,1.05310629015942,1.03977322996485
PP_0392,32.8022636409156,0.904209184214046,1.03643809477693,0.820919950259647,0.983996728887736
PP_0393,29.3108357641389,0.836555640882057,0.974514790230846,0.656927075478087,0.800265452245975
PP_0398,56.2390050679816,1.0895348130223,1.08597752014294,1.26182720832251,1.04947981065062
PP_0399,145.357051832308,0.984726177222008,1.11703392741366,1.12074456763471,0.964881466443743
PP_0402,160.331217202542,0.878423931865522,0.915777672459327,0.799785957348699,0.884192275120038
PP_0411,37.634196211098,1.71849915862826,0.82668508313562,1.30582705141911,1.48940929215711
PP_0412,40.0509890107437,1.24864982144164,1.00535247610968,1.29310135815271,1.36980008399321
PP_0413,51.8869606607141,1.01853676610393,1.0715506429575,1.09739874452241,1.0658756706533
PP_0414,24.5234119786307,1.04373121822844,1.13929959535455,1.09695232959167,1.14139251555806
PP_0415,84.7491918229318,1.05056022157512,1.06521729833693,0.91992736366365,1.24849957351152
PP_0416,102.611416432964,1.16765036174,1.09679374944457,1.06610425040394,1.26402266403098
PP_0417,245.432612627949,1.03890033714922,0.835121099335803,0.798298126664811,1.02612447981852
PP_0418,603.955683364794,0.910097726487928,0.893381103856254,1.05147636545565,0.873466914852516
PP_0420,218.705447344026,0.840437692977679,0.974787066843795,0.888009996335608,0.904518279211571
PP_0421,359.286365374832,0.775452145143112,0.913187009036798,0.70612342694228,0.670635548086907
PP_0422,346.664652490836,0.827500587874397,0.978492919356483,0.719432173730265,0.784400604170614
PP_0427,173.897079816104,1.15999703535418,1.26562404272026,1.19260600342958,1.14021913202543
PP_0432,227.209153767617,0.893485350538534,1.10508235629012,0.775594267055712,0.869593119387114
PP_0434,215.543385868288,1.07872180342828,1.01042913778023,0.989233387629514,1.07856578406374
PP_0436,520.494411999349,1.01155823027981,0.932011093902058,0.882092891068619,0.969350264103168
PP_0437,90.0023614984715,1.25960580574536,1.23001577906036,1.11523089648541,1.21273479938607
PP_0438,57.1159421834103,1.05010498617093,0.900583071967804,0.967707016606413,1.14387851460403
PP_0481,1112.54404486667,1.78396162925846,1.09915239544759,2.24055667790749,1.81452003532262
PP_0490,494.575674764826,0.804870404108798,1.17825210629903,0.905525955690935,0.70304739509585
PP_0491,338.961807780347,0.744049997737463,1.25038356300669,0.831039965848034,0.672236982242229
PP_0492,77.7106536585804,0.895367156600138,1.125510638872,0.845204055231839,0.720560268640167
PP_0493,282.533381243632,0.887682703274992,0.997847532092597,0.960846283404472,0.81710750989901
PP_0495,57.2394588373222,0.838205393027453,0.96917189237542,0.722828623540139,0.911219801163114
PP_0496,608.235392185441,0.742407742402483,0.754773466543342,0.524165748609143,0.731774292371187
PP_0500,359.874729044523,0.884615670809866,0.908048330032752,0.852994676446333,0.92092282647094
PP_0501,187.516429514319,0.902269770090061,0.917276765347711,0.792913978429544,0.812008736331143
PP_0510,239.668887046094,0.933532607064735,0.921175517001405,0.900601338788805,0.970229534436254
PP_0514,447.422119855353,0.808177568392321,0.969616646571031,0.808643970296304,0.803776902202038
PP_0515,104.940543460761,1.25550266537667,1.07411599353344,1.15346408267673,1.19671488947694
PP_0516,169.839546148095,1.01044363446201,0.778096199483958,0.900472194530867,0.979007221548014
PP_0517,385.94896629401,0.994530577229568,0.92882820967113,0.947266186329863,0.979932744162149
PP_0519,130.253155269367,0.923770522768044,0.943539426098948,0.802909797023888,0.916475980069289
PP_0520,105.480603184463,0.830852283758987,0.937079058120688,0.699613815568047,0.774774263651169
PP_0522,209.344955731109,1.00513336076088,0.948291720491628,1.05909755973517,1.05493347144287
PP_0524,130.948751187881,0.836199004975987,0.973536570562102,0.786815967619493,0.849808295265655
PP_0525,167.104543559444,0.795336006439833,0.951804719185226,0.579086744110019,0.717652037547133
PP_0527,609.144722433076,1.00126618436819,1.02557567393907,0.879809362590852,0.965231655483592
PP_0528,82.6794548208528,1.09895405545575,1.27535262663371,0.961580010527066,0.938383793871121
PP_0538,531.27004253671,0.951487335566512,0.937899083139867,0.737794941169898,0.899604271048362
PP_0542,53.5454702575466,0.885561891695075,0.957162632040317,1.70987725246642,0.948602433589913
PP_0543,48.7487307606022,1.05642687692999,1.16546865327802,1.4882335259179,1.18198113962835
PP_0544,54.3724142180283,1.0650100734171,0.868971368752142,1.59793973261722,0.970095087665776
PP_0545,190.046247136913,1.52692860163192,1.18426155736053,2.73273366709028,1.61024470666742
PP_0547,243.777693306851,0.910751264617747,0.946987508858227,0.906144266707529,0.986057736237627
PP_0548,119.526185255212,0.940885443153441,0.996504574014483,0.983897788023213,0.836911609570877
PP_0551,146.612370297529,0.913367822556359,1.12961237139348,0.97177548123423,0.873317344176669
PP_0552,22.545172089564,1.08414046531773,0.798097659314606,1.01391274950914,1.15691069080171
PP_0553,6.83238633952299,1.35485541208692,1.87472408690109,1.34408996308448,1.6615677591508
PP_0554,59.962629991024,1.06670824453471,0.897204664270828,1.0445880355591,0.97268487723115
PP_0555,31.3594256198325,1.03885461888328,0.784295125937853,1.13703249473993,1.19749099235088
PP_0556,13.8442568073672,0.996589732033949,1.41610089512203,0.859314331096114,1.28655545562789
PP_0558,1356.0783700982,0.795127598584833,0.804679727592273,0.611463193569651,0.737417893675652
PP_0559,287.889113118759,0.89766321964223,0.917945031095243,0.749374173112532,0.895017703090734
PP_0560,394.182687542644,0.911636800248183,1.02821664273553,0.901061413374087,1.01108753800425
PP_0561,337.140829474901,0.856870078782183,0.896857872053429,0.665289951480542,0.777300244855099
PP_0565,164.336205812242,0.963055321137712,1.03280128649021,0.924175729987254,0.900676491516767
PP_0567,215.688085848433,0.918102066141838,0.855150162215218,0.7227730803068,0.971876042284874
PP_0586,128.485965280181,0.744898344359195,1.16429125474104,0.991405518693094,0.749951633340742
PP_0591,90.2822046819007,0.967772905256476,0.865528463003691,0.811178139872133,1.06929715419447
PP_0596,77.0744027862992,1.5095085750337,1.35974281908733,2.74909788131945,1.81650211156447
PP_0597,156.91628147149,1.09698580139512,1.04881132766158,1.73249452523512,1.19987346084837
PP_0602,275.374632483587,1.00369870255587,0.956823206688221,0.945641250186335,0.972738600088593
PP_0603,1256.13839845684,0.879131196913329,0.959716871539799,0.751322074984307,0.796901185809155
PP_0606,341.417926226004,0.791622776911004,0.989737848861386,0.754537100780603,0.740616916219739
PP_0612,169.930910735227,1.09626448724879,1.18895206554799,1.02408358694883,1.12924636677496
PP_0626,357.797293180268,0.96272750172745,1.00690990160334,1.07155620554853,1.01450205168546
PP_0631,241.648948669999,0.992848580296434,1.18733491900631,1.07165544522701,0.874689626718331
PP_0671,587.003675683133,1.0201244259249,0.787478160835508,0.684783809709942,0.96150977585693
PP_0675,69.7930362465951,1.71209813822421,1.14654210330475,1.72177562965788,1.91219605158564
PP_0686,361.408967832588,1.22764558232245,0.721497871765685,1.14015606573027,1.28900598766903
PP_0687,258.577069430426,1.21358842934838,0.841100970430281,0.996168596135476,1.17220781104198
PP_0691,375.44519801205,0.970794189193308,1.06805810975114,0.906788937624603,0.888422710226022
PP_0722,860.929931275854,1.3065011684748,0.85582093255128,0.79377418695257,1.41214169309281
PP_0723,1675.90894239712,1.54975169984753,1.00413248491248,0.887603724559552,1.511471990165
PP_0732,247.131968374021,0.992202378360655,1.0061432370485,0.940165832862149,1.0249707704224
PP_0735,128.935149519847,0.794524331659746,1.00352420954195,0.734612530938978,0.781453488021939
PP_0736,233.394080274979,0.846764733922158,0.97715944462731,0.706150862728401,0.773466746276067
PP_0744,101.195077402659,0.974958327116402,0.857488677827564,0.971739645304607,0.953177135513798
PP_0745,148.008183810425,0.956260740173458,0.876335178384993,0.906874191535211,0.978365284325708
PP_0746,47.1308624274311,1.27995377320643,1.03014799985424,1.30137153383146,1.37450849016457
PP_0747,53.6268251445679,1.17767444630004,1.08330029047668,1.06580467265553,1.4372058980434
PP_0751,400.772368836937,1.33376610238667,0.871752226182419,1.14433766798346,1.41321199294506
PP_0762,76.5445214684373,0.691762068482955,0.937201566042613,0.710546242891416,0.836982931420759
PP_0763,44.2458441940903,1.33982984660055,0.926640482062093,1.93523385211924,1.91188717000586
PP_0774,831.459775503011,1.01249501344572,0.910950944086121,1.14403542828728,0.934621310953001
PP_0777,469.639242007624,0.785538411796179,1.08610635515125,1.06515279818915,0.70435639611172
PP_0786,102.866112423115,1.71656940731255,1.41650868339085,2.02096717488122,1.61091638174673
PP_0787,155.847166944481,0.961513184025176,1.03431660057761,0.974974453714993,0.987168021636029
PP_0789,105.342418974723,0.975845350027812,1.0807562110229,0.915374402788044,0.894449483744156
PP_0793,604.85247599529,0.86980740405822,0.953055377595176,0.779797535612951,0.783903745682777
PP_0794,154.537650391842,0.783721257814048,1.05776583814844,0.926377777727946,0.771276097966789
PP_0795,424.972051322535,0.71683217562573,0.989765056611448,0.8050979469079,0.645703122862966
PP_0799,79.0089965850957,0.698964734183286,0.75654670851902,0.749951549913328,0.828572456272089
PP_0808,1951.1471696991,0.039756836931221,0.969460738223247,0.21380423622528,0.0367410821489637
PP_0809,114.092500897311,0.892134003378701,0.901392935074164,0.949693453631358,0.901953347143024
PP_0812,61.1702661392323,0.714597924705665,0.889328272508949,0.470194860441023,0.602012478469924
PP_0813,95.9137557072321,0.929871610514028,1.14757817617256,0.814371658253677,0.941591478861393
PP_0814,19.8306588384729,0.673246733357468,1.03772436043585,0.486936403886345,0.781921873187403
PP_0815,11.8331708628461,0.692424647411253,0.973984605737569,0.50473723169606,0.862495833911396
PP_0816,23.6464748632021,0.748097415268344,1.0895858471191,0.706795744183371,0.75507718508235
PP_0817,208.638843995296,1.38376592871619,1.02668718481081,1.18600552317291,1.56990714036865
PP_0823,304.52238572847,0.939999047457412,1.10228152635603,0.966891152783942,0.959202839614607
PP_0824,113.306856009316,1.09914949294849,0.804662810752313,0.684267228381948,1.09925810521858
PP_0825,38.0007461259411,1.02037926322803,0.817827539244244,0.773943227626147,0.880381155345881
PP_0826,25.831070616582,1.21419254912434,1.19940467844116,1.32239470569971,1.52276259613065
PP_0827,53.9847171568002,0.721713649007745,0.864454144116387,0.689335623154415,0.697639212783229
PP_0832,126.091803950301,0.844758844223973,0.650832079136729,0.684308918757265,0.839034117768785
